post_id,create_time,is_top,post_content,comments,text
7455588484020178222,1735889482,-1,#ad This is an actual steal #dudewipes #bathroomsupplies #toiletpaper #babywipes #deals ,"That's hardly a year supply and everyone needs to be aware that you do not flush those wipes if you do have fun

1152 wipes at sams for 22 dollars

8 packs is not a years worth 🤣

I just bought the life time one and it’s called water

30$ and would last maybe 2-3 months

only give me the option to change address. not to add to cart or buy now

Yeah, don’t flush those

They start to smell so bad … used to be a big fan but not great

Gained my commission 🫡

wipes for what?

A year supply of you use half a wipe

""this right here could never do as good of a job as this"" yeah at clogging the toilet 🤣

how you gonna say year supply you don't know how active my asshole is

Imagine being SO insecure as a man that you need “dude wipes.” 💀

DUDE WIPES. BC YALL TOO INSECURE TO USE A BABY WIPE 😂🤡

Don’t listen to the naysayers and their “science” about these wipes. They 100% will flush. They are flushable. Don’t pay attention to the dweebs and their talk of clogged pipes and sewage backing up.

I have a lifetime supply it's called a bidet

year supply. not for me 💩💩💩💩

he's saying they're dishwasher safe bros

Or just buy a bidet

Not a year supply nor is it $15

Eww who wipes their ass 🤮

Semi straight James Charles

Ngl the Cottonelle ones better 🤷🏽‍♂️game is game

the false advertisment lawsuits in a couple years gonna be nice

If 8 packs last for a year you not wiping daily

There’s no such thing as flushable wipes

$15 for the wipes, thousands when you inevitably fuck up your pipes from flushing them

That’s one days supply after some bomb Mexican food.

Buddy is severely underestimating how many times a shit in a year","Post Title: #ad This is an actual steal #dudewipes #bathroomsupplies #toiletpaper #babywipes #deals 

Post Comments:
That's hardly a year supply and everyone needs to be aware that you do not flush those wipes if you do have fun

1152 wipes at sams for 22 dollars

8 packs is not a years worth 🤣

I just bought the life time one and it’s called water

30$ and would last maybe 2-3 months

only give me the option to change address. not to add to cart or buy now

Yeah, don’t flush those

They start to smell so bad … used to be a big fan but not great

Gained my commission 🫡

wipes for what?

A year supply of you use half a wipe

""this right here could never do as good of a job as this"" yeah at clogging the toilet 🤣

how you gonna say year supply you don't know how active my asshole is

Imagine being SO insecure as a man that you need “dude wipes.” 💀

DUDE WIPES. BC YALL TOO INSECURE TO USE A BABY WIPE 😂🤡

Don’t listen to the naysayers and their “science” about these wipes. They 100% will flush. They are flushable. Don’t pay attention to the dweebs and their talk of clogged pipes and sewage backing up.

I have a lifetime supply it's called a bidet

year supply. not for me 💩💩💩💩

he's saying they're dishwasher safe bros

Or just buy a bidet

Not a year supply nor is it $15

Eww who wipes their ass 🤮

Semi straight James Charles

Ngl the Cottonelle ones better 🤷🏽‍♂️game is game

the false advertisment lawsuits in a couple years gonna be nice

If 8 packs last for a year you not wiping daily

There’s no such thing as flushable wipes

$15 for the wipes, thousands when you inevitably fuck up your pipes from flushing them

That’s one days supply after some bomb Mexican food.

Buddy is severely underestimating how many times a shit in a year"
7455893895881248043,1735960586,-1,Literally not sponsored we are just obsessed with Nutella biscuits #nutella #unboxing #prhaul #haul #biscuitboy ,"Ahhhhh I love you jennnnnn.

When my daughter registered at Target for her wedding she had Nutella on her list. They got so much!! Years worth!!🤣

Our two favorite coworkers!

“Cause they know that we work together…” MA’AM 🤣

Love y’all together like thiss🥺🥺

aww just watched this on Instagram so cute and sounds bomb

Overnighted them because of how cute you both are. Too bad no biscuit boy included.

i love how close you get with your coworkers","Post Title: Literally not sponsored we are just obsessed with Nutella biscuits #nutella #unboxing #prhaul #haul #biscuitboy 

Post Comments:
Ahhhhh I love you jennnnnn.

When my daughter registered at Target for her wedding she had Nutella on her list. They got so much!! Years worth!!🤣

Our two favorite coworkers!

“Cause they know that we work together…” MA’AM 🤣

Love y’all together like thiss🥺🥺

aww just watched this on Instagram so cute and sounds bomb

Overnighted them because of how cute you both are. Too bad no biscuit boy included.

i love how close you get with your coworkers"
7455864792738172190,1735953810,0,blah-gah-teez with an Italian accent tho 🍝,"Been here since YT Pilates classes and you don’t know me but I feel like I know you and I’m so proud of you and the success you are experiencing! 💕

Wait I didn’t think it was that hard to understand 😭

I remember you mentioning how the name came about when I first started watching your videos many many years ago!!!! So glad to have found and inspiration like you

Ngl I have stared at that word so long trying to figure it out lol

ms girl when they restocking online 😭😭😭😭😭

would love to see a popup in Canada ♥️♥️

The correct way to say it is the brand that needs to stay at target😭😭

do they not know how to distinguish a word that should be read phonetically? 😭

I’ve been here since the beginninggggg and I’m so obsessed with your stuff 🥺 I’m so glad it’s finally all at target

never watched your videos and even I knew!! I just know of you

😂 Every pronunciation is gold 💯😂

Thank god it was driving me insane how everyone was saying it wrong 😂😂

I’m crying this is amazing HAHA

The Italian accent makes it *chef’s kiss*! So fun and flavorful! 🍝😂

Proud to say I was saying it correct ✨

I need your collection but stock at home with baby 🥺

Hahahaha I’m so glad you did a video on this I knew it was just a matter of time 😂😂😂 all the mispronunciations are killing me

Everything turned out so cute! I will definitely be going back for more 😁

Your hair is ✨TEA✨ babes!!!

Been here since Call Me Maybe squat challenge 🫡

It was driving me crazy people were calling you CASE-E 😭

We luv it. I'm waiting for my package is arriving today!!!

Im just here asking for a restock 🥲 all of my targets are out of stock especially on black

Early!! Also idk how but I’ve been saying it right!!!

My husband bought me the 2025 planner for Christmas! MAKING GOALS NEVER LOOKED SO GOOOOOD 😍👏🏼

Lol, the Italian accent makes it 10x funnier! 🍝😂

The Italian accent makes it 100x better! 🍝😂 Chef's kiss!

The real ones know since YouTube

i wish there were a Target in germany

Will the line be coming back after it leaves target I really hope it does","Post Title: blah-gah-teez with an Italian accent tho 🍝

Post Comments:
Been here since YT Pilates classes and you don’t know me but I feel like I know you and I’m so proud of you and the success you are experiencing! 💕

Wait I didn’t think it was that hard to understand 😭

I remember you mentioning how the name came about when I first started watching your videos many many years ago!!!! So glad to have found and inspiration like you

Ngl I have stared at that word so long trying to figure it out lol

ms girl when they restocking online 😭😭😭😭😭

would love to see a popup in Canada ♥️♥️

The correct way to say it is the brand that needs to stay at target😭😭

do they not know how to distinguish a word that should be read phonetically? 😭

I’ve been here since the beginninggggg and I’m so obsessed with your stuff 🥺 I’m so glad it’s finally all at target

never watched your videos and even I knew!! I just know of you

😂 Every pronunciation is gold 💯😂

Thank god it was driving me insane how everyone was saying it wrong 😂😂

I’m crying this is amazing HAHA

The Italian accent makes it *chef’s kiss*! So fun and flavorful! 🍝😂

Proud to say I was saying it correct ✨

I need your collection but stock at home with baby 🥺

Hahahaha I’m so glad you did a video on this I knew it was just a matter of time 😂😂😂 all the mispronunciations are killing me

Everything turned out so cute! I will definitely be going back for more 😁

Your hair is ✨TEA✨ babes!!!

Been here since Call Me Maybe squat challenge 🫡

It was driving me crazy people were calling you CASE-E 😭

We luv it. I'm waiting for my package is arriving today!!!

Im just here asking for a restock 🥲 all of my targets are out of stock especially on black

Early!! Also idk how but I’ve been saying it right!!!

My husband bought me the 2025 planner for Christmas! MAKING GOALS NEVER LOOKED SO GOOOOOD 😍👏🏼

Lol, the Italian accent makes it 10x funnier! 🍝😂

The Italian accent makes it 100x better! 🍝😂 Chef's kiss!

The real ones know since YouTube

i wish there were a Target in germany

Will the line be coming back after it leaves target I really hope it does"
7455850555756514606,1735950493,-1,@target Valentine’s Day finds 😩😍 #targethaul #target #targetfinds #ValentinesDay #valentinesdayfinds #shopwithme #pink #pinkfinds ,"And the total was!!! Cuz that’s a lot of good stuff u found!

the rug💕

You always find the cutest things!

stanley v day cup im on the hunt 🥰🥰❤️

Where did u find the heart clips in the dollar section or regilar aisles? 😍❤️

Were the clips in the bullseye section u can't find them online 😩🥺

But bestie the skin is skinnnning♥️

i need those mats","Post Title: @target Valentine’s Day finds 😩😍 #targethaul #target #targetfinds #ValentinesDay #valentinesdayfinds #shopwithme #pink #pinkfinds 

Post Comments:
And the total was!!! Cuz that’s a lot of good stuff u found!

the rug💕

You always find the cutest things!

stanley v day cup im on the hunt 🥰🥰❤️

Where did u find the heart clips in the dollar section or regilar aisles? 😍❤️

Were the clips in the bullseye section u can't find them online 😩🥺

But bestie the skin is skinnnning♥️

i need those mats"
7456563469056298246,1736116479,-1,Replying to @édgar legaspi y aquí mi experiencia rápida en @LoveLuxury 🫶🏻😮‍💨 #loveluxury #birkin #hermes        #priscyescoto #unboxing #haul #makeup #beauty #fashionstyle #blog #fashion #shopping #moda #bag #luxury #trend #outfit  #OOTD  #ootn  #grwm #maquillaje #soyabundancia #abundancia #melomerezco   #fyp #foryou #fy #pt #parati  #foryoupage ,"Can you give us an idea of what the prices were in US dollar?

Amoo love luxury eh visto casi todos sus videos 😭🥹

Eso habla de la calidad de persona que eres! Conciderada 🌹

Wow

Ella es de las meras meras! Siempre me sale

Yo quiero ir allí

Una señora le acaban de ofrecer una en la boutique en chile en ese color pero era size 25

Cual es la razón por que no quieres comprar de reventa? Quiere crecer tu exclusividad con la marca o ?

Es que la dueña más bien está en la sucursal de Dubai

Instagram priscyescoto ♥️♥️♥️

Beerking?

Nenis en Walmart la tienen! Aprovécha.

María es la mera mera jajajajja

No estaba segura de que los videos de Love Luxury fueran reales, pero sí !!!😎

pero ala que conociste es la de los videos😭la dueńa creo que está en Dubai

Amoooo!!!!!!🙏🏻❤️

Lo estaba esperando ❤️

no te grabaron para tik tok, bebé? Unu esperaba verte ahíii

Pídesela a sol león 😛

Yo ya sé cual diseño, color, herraje y tamaño quiero… solo falta 💲💲 🥺😝

Pues ella es la mera mera ahora en Londres. Los demás se mudaron a Dubai

María es un amor 🥰 que padre que la conocieras en persona

ella es la mera meraaa!!!!

Pero Walmart ya hizo ese modelo choteado, ya no es tan original

Oye duda y Hermès si permite que vendan las bolsas como es tan exclusivo o cómo funciona eso 😅

Yo sigo la cuenta de Love Luxury y hasta donde se ve en los videos te atienden por cita,y en en Inglaterra o Dubai??

La dueña está en la tienda de dubai jsjs

Al final no has comprado nada 😂

por fin lo subiste!!!

holi","Post Title: Replying to @édgar legaspi y aquí mi experiencia rápida en @LoveLuxury 🫶🏻😮‍💨 #loveluxury #birkin #hermes        #priscyescoto #unboxing #haul #makeup #beauty #fashionstyle #blog #fashion #shopping #moda #bag #luxury #trend #outfit  #OOTD  #ootn  #grwm #maquillaje #soyabundancia #abundancia #melomerezco   #fyp #foryou #fy #pt #parati  #foryoupage 

Post Comments:
Can you give us an idea of what the prices were in US dollar?

Amoo love luxury eh visto casi todos sus videos 😭🥹

Eso habla de la calidad de persona que eres! Conciderada 🌹

Wow

Ella es de las meras meras! Siempre me sale

Yo quiero ir allí

Una señora le acaban de ofrecer una en la boutique en chile en ese color pero era size 25

Cual es la razón por que no quieres comprar de reventa? Quiere crecer tu exclusividad con la marca o ?

Es que la dueña más bien está en la sucursal de Dubai

Instagram priscyescoto ♥️♥️♥️

Beerking?

Nenis en Walmart la tienen! Aprovécha.

María es la mera mera jajajajja

No estaba segura de que los videos de Love Luxury fueran reales, pero sí !!!😎

pero ala que conociste es la de los videos😭la dueńa creo que está en Dubai

Amoooo!!!!!!🙏🏻❤️

Lo estaba esperando ❤️

no te grabaron para tik tok, bebé? Unu esperaba verte ahíii

Pídesela a sol león 😛

Yo ya sé cual diseño, color, herraje y tamaño quiero… solo falta 💲💲 🥺😝

Pues ella es la mera mera ahora en Londres. Los demás se mudaron a Dubai

María es un amor 🥰 que padre que la conocieras en persona

ella es la mera meraaa!!!!

Pero Walmart ya hizo ese modelo choteado, ya no es tan original

Oye duda y Hermès si permite que vendan las bolsas como es tan exclusivo o cómo funciona eso 😅

Yo sigo la cuenta de Love Luxury y hasta donde se ve en los videos te atienden por cita,y en en Inglaterra o Dubai??

La dueña está en la tienda de dubai jsjs

Al final no has comprado nada 😂

por fin lo subiste!!!

holi"
7456542342720408878,1736111561,-1,Missed getting ready with you guys! I want to do get to know me Q&A type of video soon!!! What questions do you guys have? ☺️  #nurse #nursesoftiktok #nurselife #nursing #nicunurselife #nicunurse #icunurse #icunurselife #heatlesscurls #heatlesshair #grwm #grwmroutine #morningroutine #morningcheer #morningmotivation #morningvlog #coffeeathome #skincaretok #cleangirlmakeup #cleangirllook #figsscrubs #scrubs #ootdinspo #workfits #aesthetic #relatable #5ammorningroutine #12hrshifts ,"U always have the best pj sets…link pls🥰

So excited for this type of morning one day 🤞🏼🩷

What blush color

What’d u put your retainers in?

Love love

castor oil for dark spots!! sounds crazy but i swear by it

can we get a hair tutorial?!😍

Can’t wait to be a Rn 🙏🥺

love your videos. tour of your house.

Where are the glasses from?!

Is this the new place?💕

LOVE your content. 🩷🩷🩷 Full time momma in LPN school

What is that thing you put your retainers in? Mine always have a weird smell no matter how much I wash them

Can you do cooking videos?!😊

Ill never understand how ppl record themselves like this but i always watch these vids LMAO

discoloration serum from target or ulta!!

that little night light is adorable! where did you get it?

You get to wear nails in your NICU?! My job doesn’t allow me to be pretty 😭

The scrubs😫🥰🥰

where is your jacket from 😫 it’s super cute

One of my dreams was to be a nurse.. now I’m pharmacist instead with no job😂

If I was this beautiful I fear I’d act a fool

Your nursing journey, like straight BSN or asn and what route do you think is best

for dark spots dr dennis gross peel pads. the orange ones. every 3 days and the spot will start to fade.

Yes do a Q&A video: your experience in nursing school, how old are you, who do you live with, your family dynamic.

The thing that you put your retainers in, does that clean them for you? If so, what do you use? I’d love something like that

What nursing field are you in? 💞

Any advice for a new grad in the nicu ?? ☺️🥰

I always look forward to seeing your videos on my feed!!

You’re adorable js","Post Title: Missed getting ready with you guys! I want to do get to know me Q&A type of video soon!!! What questions do you guys have? ☺️  #nurse #nursesoftiktok #nurselife #nursing #nicunurselife #nicunurse #icunurse #icunurselife #heatlesscurls #heatlesshair #grwm #grwmroutine #morningroutine #morningcheer #morningmotivation #morningvlog #coffeeathome #skincaretok #cleangirlmakeup #cleangirllook #figsscrubs #scrubs #ootdinspo #workfits #aesthetic #relatable #5ammorningroutine #12hrshifts 

Post Comments:
U always have the best pj sets…link pls🥰

So excited for this type of morning one day 🤞🏼🩷

What blush color

What’d u put your retainers in?

Love love

castor oil for dark spots!! sounds crazy but i swear by it

can we get a hair tutorial?!😍

Can’t wait to be a Rn 🙏🥺

love your videos. tour of your house.

Where are the glasses from?!

Is this the new place?💕

LOVE your content. 🩷🩷🩷 Full time momma in LPN school

What is that thing you put your retainers in? Mine always have a weird smell no matter how much I wash them

Can you do cooking videos?!😊

Ill never understand how ppl record themselves like this but i always watch these vids LMAO

discoloration serum from target or ulta!!

that little night light is adorable! where did you get it?

You get to wear nails in your NICU?! My job doesn’t allow me to be pretty 😭

The scrubs😫🥰🥰

where is your jacket from 😫 it’s super cute

One of my dreams was to be a nurse.. now I’m pharmacist instead with no job😂

If I was this beautiful I fear I’d act a fool

Your nursing journey, like straight BSN or asn and what route do you think is best

for dark spots dr dennis gross peel pads. the orange ones. every 3 days and the spot will start to fade.

Yes do a Q&A video: your experience in nursing school, how old are you, who do you live with, your family dynamic.

The thing that you put your retainers in, does that clean them for you? If so, what do you use? I’d love something like that

What nursing field are you in? 💞

Any advice for a new grad in the nicu ?? ☺️🥰

I always look forward to seeing your videos on my feed!!

You’re adorable js"
7456265619495832878,1736047135,-1,Are you loving all the spring finds as much as me?????? @Dollar Tree  #dollartree #bougieonabudget #springhassprung #dollartreenewfinds #dollartreefinds #bargainhunting #shopwithme #dollartreeshopping ,What great spring finds ❤️❤️❤️,"Post Title: Are you loving all the spring finds as much as me?????? @Dollar Tree  #dollartree #bougieonabudget #springhassprung #dollartreenewfinds #dollartreefinds #bargainhunting #shopwithme #dollartreeshopping 

Post Comments:
What great spring finds ❤️❤️❤️"
7456876241472277803,1736189305,-1,@Dollar Tree 💚 #foryou #viral #popular #trending #trend #microinfluencer #fyp #shop #haul #finds #shopping #musthave #beauty #skincare #makeup ,"The dollar tree is iconic for this

🤩🤩

😍😍

This dollar tree is packed!

Hello pretty Collab ❓❗send🎉""MeLa4"" to our instagram IG: SAGAJEWELS.OFFICIAL 💕🙏

Sometimes dollar tree has it down 😂","Post Title: @Dollar Tree 💚 #foryou #viral #popular #trending #trend #microinfluencer #fyp #shop #haul #finds #shopping #musthave #beauty #skincare #makeup 

Post Comments:
The dollar tree is iconic for this

🤩🤩

😍😍

This dollar tree is packed!

Hello pretty Collab ❓❗send🎉""MeLa4"" to our instagram IG: SAGAJEWELS.OFFICIAL 💕🙏

Sometimes dollar tree has it down 😂"
7456621636293348638,1736130030,-1,DINKWAC grocery haul 🍎🍗🥒✨ #groceryhaul #haul #unboxing #healthygroceries #fitnessjourney #dink #dinkwac #dinkwad #Foodie #grocerystore #walmart #budget #highprotein #lowcarb #Lifestyle @Catalina Crunch @KodiakCakes @BetterGoods @Outshine Snacks @Skinny Mixes @G Hughes Sugar Free @fairlife @mightypatch @Walmart ,"My Walmart could never, ugh.

The Clio’s are awesome. Great sweet treat! 😋

clio bars are so good! like a cheesecake texture!!

We love the good better pizzas

How do you eat your Catalina crunch? I’ve been wanting to try it but not sure what it would be best with. Cereal w milk is tough since i had vsg

Found Catalina crunch snack mix cheese flavored at Costco this weekend. It is so good.

Better goods makes a lot of gluten free items which is really nice

I almost got sick when trying that flavor of clio. I'm hoping the zero sugar vanilla will be better than the mixed berry.","Post Title: DINKWAC grocery haul 🍎🍗🥒✨ #groceryhaul #haul #unboxing #healthygroceries #fitnessjourney #dink #dinkwac #dinkwad #Foodie #grocerystore #walmart #budget #highprotein #lowcarb #Lifestyle @Catalina Crunch @KodiakCakes @BetterGoods @Outshine Snacks @Skinny Mixes @G Hughes Sugar Free @fairlife @mightypatch @Walmart 

Post Comments:
My Walmart could never, ugh.

The Clio’s are awesome. Great sweet treat! 😋

clio bars are so good! like a cheesecake texture!!

We love the good better pizzas

How do you eat your Catalina crunch? I’ve been wanting to try it but not sure what it would be best with. Cereal w milk is tough since i had vsg

Found Catalina crunch snack mix cheese flavored at Costco this weekend. It is so good.

Better goods makes a lot of gluten free items which is really nice

I almost got sick when trying that flavor of clio. I'm hoping the zero sugar vanilla will be better than the mixed berry."
7456600323197553963,1736125061,-1,Quick shopping trip to Wally World !!! 🤪 @Walmart #shopwithme #comeshopwithme #comeshoppingwithme #shopping #haul #shoppinghaul #groceryshopping #walmartshopping #walmartfinds #walmart ,"Cotton Candy popcorn??? Keep us updated!

Such great finds, I need to go for the cotton candy popcorn. Sounds amazing😋

Hi 🤗 We are searching for new Ambassadors to join our team if you are interested messaged us on Instagram which is linked on my Bio 🎯💬

Sun chip has been recalled for having milk in them.

Every time I go to the Walmart here there’s a cop getting someone 😂

The on brand Pedialyte has so many dyes in it but the parents choice does not. WILD 🙈

the cop outside explains the etown walmart perfectly 😂🤪","Post Title: Quick shopping trip to Wally World !!! 🤪 @Walmart #shopwithme #comeshopwithme #comeshoppingwithme #shopping #haul #shoppinghaul #groceryshopping #walmartshopping #walmartfinds #walmart 

Post Comments:
Cotton Candy popcorn??? Keep us updated!

Such great finds, I need to go for the cotton candy popcorn. Sounds amazing😋

Hi 🤗 We are searching for new Ambassadors to join our team if you are interested messaged us on Instagram which is linked on my Bio 🎯💬

Sun chip has been recalled for having milk in them.

Every time I go to the Walmart here there’s a cop getting someone 😂

The on brand Pedialyte has so many dyes in it but the parents choice does not. WILD 🙈

the cop outside explains the etown walmart perfectly 😂🤪"
7456586526198091038,1736121855,-1,Target haul with coupons!🤩💸 #targethaul #target #shopwithme #couponing #coupons #boujeeonabudget #shopwithmeattarget #errands #homeessentials #haul #shopping ,And that’s called ballin on a budget hunni 👏,"Post Title: Target haul with coupons!🤩💸 #targethaul #target #shopwithme #couponing #coupons #boujeeonabudget #shopwithmeattarget #errands #homeessentials #haul #shopping 

Post Comments:
And that’s called ballin on a budget hunni 👏"
7457242340445474090,1736274542,-1,who let me lose at Target this early in the year? #target #targethaul #targetfinds #targetshopping #shopwithme #shopping #shoppinghaul #asmrshopping #shoppingfun ,"That cup is so cute

This is such a good target haul!

What’s that’s astronaut shirt? My kid loves space

You changed scent beads! You got me hooked on ocean mist not I gotta try these new ones lol

What is the name of the bag??

Wher are you from!💕💕💕

ASMR Shopping I love you the most🥰💕✨💖

I love that bag!","Post Title: who let me lose at Target this early in the year? #target #targethaul #targetfinds #targetshopping #shopwithme #shopping #shoppinghaul #asmrshopping #shoppingfun 

Post Comments:
That cup is so cute

This is such a good target haul!

What’s that’s astronaut shirt? My kid loves space

You changed scent beads! You got me hooked on ocean mist not I gotta try these new ones lol

What is the name of the bag??

Wher are you from!💕💕💕

ASMR Shopping I love you the most🥰💕✨💖

I love that bag!"
7457386649631198494,1736308149,-1,"My fav type of errands come with me to  party city, James Avery, dollar tree and target 🎊🥳 #fyp #shopping #shopwithme #hauls #dayinmylife #runerrandswithme 💌💕 Instagram: michellepaaz  Snapchat: michelleepaz ","Girl you should have gotten your number balloons at Dollar Tree! They sell them there and also if you have a pop shelf they have number balloons too!

such cute meanings to your charm bracelet, love it 🫶🏼💕

never miss a video from you bestie !🩷

To add charms GO TO DILLARDS 🤍

I grew up here! lol yess girl!! Dollar Tree 🌳 for the win !!

I love your videos you make my day 🥺🥺🥰💛

Love the green tea! My favorite too.

Take me shopping bestie 🥰🥰🥰","Post Title: My fav type of errands come with me to  party city, James Avery, dollar tree and target 🎊🥳 #fyp #shopping #shopwithme #hauls #dayinmylife #runerrandswithme 💌💕 Instagram: michellepaaz  Snapchat: michelleepaz 

Post Comments:
Girl you should have gotten your number balloons at Dollar Tree! They sell them there and also if you have a pop shelf they have number balloons too!

such cute meanings to your charm bracelet, love it 🫶🏼💕

never miss a video from you bestie !🩷

To add charms GO TO DILLARDS 🤍

I grew up here! lol yess girl!! Dollar Tree 🌳 for the win !!

I love your videos you make my day 🥺🥺🥰💛

Love the green tea! My favorite too.

Take me shopping bestie 🥰🥰🥰"
7457586041008999711,1736354567,-1,DAY 2 OF MAKING $200 IN 2 DAYS ⭐️ oooof #instacart #sidehustle #shopwithme #instacartshopper #worklife #fy ,"My fav type of videos 🤩

almost 38/hr GO GET YOUR BAG GIRLLL!!!

Can you talk about what you put down for write offs and deductibles for tax season?

Why did I think the money was gon fall

Loved this. Happy we made it and can pay our car note 🤸🏽‍♀️

800$

$80 yes I would

I'll say that receipt list was $380

This was me on Sunday!! I needed to make $137 for bills & didn’t have extra… God came thru & I made more than that! 😂🙂‍↔️

What was the tip on that big order

What kind of insurance do you need to do this?

Yeeeees thanks for this cart tip

Love watching this type of videos! 🥰

Was the order 700?

Ok but I would love this job! lol

$845

This has to be about $823 😂

I get excited then I remember I have to take out gas from that 😭

430$

$844

Yes

$850

How long did it take on that last order?

$980

I’m feeling you girl. But you made it through

Sign up for spark driving through Walmart! They pay a lot better than instacart in my opinion

Yay you’re a rockstar girl!

God is good!

976 idk that number just popped in my head 🤣

$500","Post Title: DAY 2 OF MAKING $200 IN 2 DAYS ⭐️ oooof #instacart #sidehustle #shopwithme #instacartshopper #worklife #fy 

Post Comments:
My fav type of videos 🤩

almost 38/hr GO GET YOUR BAG GIRLLL!!!

Can you talk about what you put down for write offs and deductibles for tax season?

Why did I think the money was gon fall

Loved this. Happy we made it and can pay our car note 🤸🏽‍♀️

800$

$80 yes I would

I'll say that receipt list was $380

This was me on Sunday!! I needed to make $137 for bills & didn’t have extra… God came thru & I made more than that! 😂🙂‍↔️

What was the tip on that big order

What kind of insurance do you need to do this?

Yeeeees thanks for this cart tip

Love watching this type of videos! 🥰

Was the order 700?

Ok but I would love this job! lol

$845

This has to be about $823 😂

I get excited then I remember I have to take out gas from that 😭

430$

$844

Yes

$850

How long did it take on that last order?

$980

I’m feeling you girl. But you made it through

Sign up for spark driving through Walmart! They pay a lot better than instacart in my opinion

Yay you’re a rockstar girl!

God is good!

976 idk that number just popped in my head 🤣

$500"
7458046080035589422,1736461677,-1,What’s the deal with this purse?! 😭👛#shopping #target #targetfinds #targethaul #haul #minivlog #Lifestyle #planner #errandsvlog ,"As someone who worked in retail forever ago, there are usually release dates for items and you’re not allowed to ring it up before the date you’re supposed to put on sales floor.

I’d pull the tag from another purse in a different color & tell them it didn’t have a tag but this one does 😅 they’ll just scan it and call it a day … don’t tell them I told you

This happened to me but with a toy lol like really why put it out then😭makes noo sense

My target is so nice they would just say do you want to buy it for $4 and would sell it as a random thing

The rain was a paid actor

Girl i would've pulled a Marlene for that purse 😭😭It's beautiful😍💖🎀

Probably a recall or they put it on the shelf before the release date happens a lot

What about self check out?","Post Title: What’s the deal with this purse?! 😭👛#shopping #target #targetfinds #targethaul #haul #minivlog #Lifestyle #planner #errandsvlog 

Post Comments:
As someone who worked in retail forever ago, there are usually release dates for items and you’re not allowed to ring it up before the date you’re supposed to put on sales floor.

I’d pull the tag from another purse in a different color & tell them it didn’t have a tag but this one does 😅 they’ll just scan it and call it a day … don’t tell them I told you

This happened to me but with a toy lol like really why put it out then😭makes noo sense

My target is so nice they would just say do you want to buy it for $4 and would sell it as a random thing

The rain was a paid actor

Girl i would've pulled a Marlene for that purse 😭😭It's beautiful😍💖🎀

Probably a recall or they put it on the shelf before the release date happens a lot

What about self check out?"
